comment,aspect,polarity
http://example.org/tic-absa/comment/5acc1194ec4a89f42b00133c,docente,neutral
http://example.org/tic-absa/comment/5acc11ebec4a89af1700157b,contenido,neutral
http://example.org/tic-absa/comment/5acc129eec4a89ecb6001378,docente,neutral
http://example.org/tic-absa/comment/5acc1393ec4a89ecb600137d,docente,neutral
http://example.org/tic-absa/comment/5acc1650ec4a89af1700158b,contenido,neutral
http://example.org/tic-absa/comment/5acc170cec4a896487001629,docente,neutral
http://example.org/tic-absa/comment/5acc1780ec4a89648700162e,contenido,neutral
http://example.org/tic-absa/comment/5acc1780ec4a89648700162e,docente,neutral
http://example.org/tic-absa/comment/5acc183aec4a896487001632,contenido,neutral
http://example.org/tic-absa/comment/5acc1970ec4a89f42b001357,contenido,neutral
http://example.org/tic-absa/comment/5acc1a0fec4a89ecb6001391,contenido,neutral
http://example.org/tic-absa/comment/5acc1acaec4a89f42b00135a,docente,neutral
http://example.org/tic-absa/comment/5acc1affec4a89af1700159c,docente,neutral
http://example.org/tic-absa/comment/5acc1b84ec4a89af1700159e,contenido,neutral
http://example.org/tic-absa/comment/5acc1b84ec4a89af1700159e,docente,neutral
http://example.org/tic-absa/comment/5acc1e30ec4a89ecb600139d,contenido,negative
http://example.org/tic-absa/comment/5acc1e4fec4a89f42b001371,plataforma,neutral
http://example.org/tic-absa/comment/5acc1fcdec4a89f42b001378,contenido,neutral
http://example.org/tic-absa/comment/5acc2003ec4a89ecb60013a4,contenido,neutral
http://example.org/tic-absa/comment/5acc2003ec4a89ecb60013a4,docente,neutral
http://example.org/tic-absa/comment/5acc2036ec4a89f42b00137b,contenido,neutral
http://example.org/tic-absa/comment/5acc2069ec4a89f42b00137d,docente,neutral
http://example.org/tic-absa/comment/5acc21e3ec4a89af170015b3,contenido,neutral
http://example.org/tic-absa/comment/5acc21e3ec4a89af170015b3,docente,neutral
http://example.org/tic-absa/comment/5acc2275ec4a89f42b001384,docente,neutral
http://example.org/tic-absa/comment/5acc22b8ec4a89f42b001386,docente,neutral
http://example.org/tic-absa/comment/5acc2407ec4a89af170015bd,contenido,neutral
http://example.org/tic-absa/comment/5acc244dec4a89af170015be,docente,neutral
http://example.org/tic-absa/comment/5acc2584ec4a89f42b00138f,docente,neutral
http://example.org/tic-absa/comment/5acc25a1ec4a89648700166a,docente,neutral
http://example.org/tic-absa/comment/5acc25b0ec4a89af170015c4,plataforma,neutral
http://example.org/tic-absa/comment/5acc2671ec4a89f42b001394,docente,neutral
http://example.org/tic-absa/comment/5acc2682ec4a89af170015ca,docente,neutral
http://example.org/tic-absa/comment/5acc2707ec4a896487001671,contenido,neutral
http://example.org/tic-absa/comment/5acc2744ec4a896487001672,contenido,neutral
http://example.org/tic-absa/comment/5acc2744ec4a896487001672,docente,neutral
http://example.org/tic-absa/comment/5acc2744ec4a896487001672,plataforma,neutral
http://example.org/tic-absa/comment/5acc285cec4a89af170015d1,contenido,neutral
http://example.org/tic-absa/comment/5acc2b01ec4a896487001681,evaluacion,neutral
http://example.org/tic-absa/comment/5acc2b30ec4a896487001683,docente,neutral
http://example.org/tic-absa/comment/5acc2b3bec4a89f42b0013a3,contenido,neutral
http://example.org/tic-absa/comment/5acc2bccec4a89f42b0013a6,docente,neutral
http://example.org/tic-absa/comment/5acc2bfdec4a89af170015df,docente,neutral
http://example.org/tic-absa/comment/5acc2c1bec4a896487001685,contenido,neutral
http://example.org/tic-absa/comment/5acc2c24ec4a89ecb60013c5,contenido,neutral
http://example.org/tic-absa/comment/5acc2c68ec4a89af170015e0,contenido,neutral
http://example.org/tic-absa/comment/5acc2db8ec4a89ecb60013cc,contenido,neutral
http://example.org/tic-absa/comment/5acc2f5fec4a89f42b0013b7,interaccion,neutral
http://example.org/tic-absa/comment/5acc308aec4a89af170015f2,docente,neutral
http://example.org/tic-absa/comment/5acc3194ec4a89ecb60013da,docente,neutral
http://example.org/tic-absa/comment/5acc31b4ec4a89f42b0013c0,docente,neutral
http://example.org/tic-absa/comment/5acc31f2ec4a89ecb60013dd,docente,neutral
http://example.org/tic-absa/comment/5acc3223ec4a89f42b0013c3,docente,neutral
http://example.org/tic-absa/comment/5acc338aec4a8964870016a7,docente,neutral
http://example.org/tic-absa/comment/5acc339aec4a89af170015fc,docente,neutral
http://example.org/tic-absa/comment/5acc34c8ec4a89ecb60013e4,docente,neutral
http://example.org/tic-absa/comment/5acc35d1ec4a89af1700160c,contenido,neutral
http://example.org/tic-absa/comment/5acc36aeec4a89ecb60013ea,plataforma,neutral
http://example.org/tic-absa/comment/5acc3875ec4a8964870016b6,contenido,neutral
http://example.org/tic-absa/comment/5acc3c41ec4a89f42b0013e4,docente,neutral
http://example.org/tic-absa/comment/5acc3cfaec4a89af17001620,plataforma,neutral
http://example.org/tic-absa/comment/5acc3d0bec4a89ecb60013f7,contenido,neutral
http://example.org/tic-absa/comment/5acc3d3cec4a89af17001621,contenido,neutral
http://example.org/tic-absa/comment/5acc3e09ec4a89af17001622,contenido,neutral
http://example.org/tic-absa/comment/5acc3ec7ec4a8964870016c3,contenido,neutral
http://example.org/tic-absa/comment/5acc3fa4ec4a89af17001627,docente,neutral
http://example.org/tic-absa/comment/5acc3fc3ec4a89af17001628,contenido,neutral
http://example.org/tic-absa/comment/5acc40fdec4a89ecb6001400,docente,neutral
http://example.org/tic-absa/comment/5acc416bec4a89f42b0013ea,docente,neutral
http://example.org/tic-absa/comment/5acc417bec4a89f42b0013eb,docente,neutral
http://example.org/tic-absa/comment/5acc4206ec4a8964870016cb,contenido,neutral
http://example.org/tic-absa/comment/5acc4590ec4a89f42b0013ee,docente,neutral
http://example.org/tic-absa/comment/5acc4ac3ec4a89ecb600140d,docente,neutral
http://example.org/tic-absa/comment/5acc4af6ec4a89ecb600140e,docente,neutral
http://example.org/tic-absa/comment/5acc513cec4a89ecb6001410,docente,neutral
http://example.org/tic-absa/comment/5acc59f8ec4a89ecb6001411,contenido,neutral
http://example.org/tic-absa/comment/5acc5a70ec4a89f42b0013fa,docente,neutral
http://example.org/tic-absa/comment/5acc9c33ec4a89f42b00140f,docente,neutral
http://example.org/tic-absa/comment/5acc9f87ec4a89af1700164f,plataforma,neutral
http://example.org/tic-absa/comment/5acca140ec4a8964870016e4,contenido,neutral
http://example.org/tic-absa/comment/5acca140ec4a8964870016e4,docente,neutral
http://example.org/tic-absa/comment/5accb30bec4a8964870016e9,contenido,neutral
http://example.org/tic-absa/comment/5accb481ec4a8964870016eb,interaccion,neutral
http://example.org/tic-absa/comment/5accb481ec4a8964870016eb,plataforma,neutral
http://example.org/tic-absa/comment/5accb510ec4a89ecb6001425,contenido,neutral
http://example.org/tic-absa/comment/5accb510ec4a89ecb6001425,interaccion,neutral
http://example.org/tic-absa/comment/5accbaa2ec4a8964870016f0,interaccion,neutral
http://example.org/tic-absa/comment/5accc5e7ec4a89ecb6001431,contenido,neutral
http://example.org/tic-absa/comment/5accc5e7ec4a89ecb6001431,plataforma,neutral
http://example.org/tic-absa/comment/5accc7b3ec4a8964870016f8,contenido,neutral
http://example.org/tic-absa/comment/5accccf5ec4a89af1700166e,docente,neutral
http://example.org/tic-absa/comment/5acccdd9ec4a89ecb600143b,docente,neutral
http://example.org/tic-absa/comment/5acccefbec4a89ecb600143d,docente,neutral
http://example.org/tic-absa/comment/5acccfeeec4a89ecb600143e,docente,negative
http://example.org/tic-absa/comment/5accd10bec4a89af17001674,docente,neutral
http://example.org/tic-absa/comment/5accd35dec4a896487001708,docente,negative
http://example.org/tic-absa/comment/5accd5c0ec4a89ecb600144f,docente,neutral
http://example.org/tic-absa/comment/5accd898ec4a89ecb6001455,contenido,neutral
http://example.org/tic-absa/comment/5accd909ec4a89ecb6001456,plataforma,neutral
http://example.org/tic-absa/comment/5accddf9ec4a89af1700168e,docente,neutral
http://example.org/tic-absa/comment/5accdf18ec4a89af17001691,docente,neutral
http://example.org/tic-absa/comment/5accdf18ec4a89af17001691,evaluacion,neutral
http://example.org/tic-absa/comment/5accdf18ec4a89af17001691,plataforma,neutral
http://example.org/tic-absa/comment/5accdf46ec4a896487001716,contenido,neutral
http://example.org/tic-absa/comment/5accdf63ec4a89af17001693,docente,neutral
http://example.org/tic-absa/comment/5accdfdbec4a89f42b001441,docente,neutral
http://example.org/tic-absa/comment/5acce02cec4a89af17001694,contenido,neutral
http://example.org/tic-absa/comment/5acce082ec4a89f42b001443,contenido,neutral
http://example.org/tic-absa/comment/5acce082ec4a89f42b001443,docente,neutral
http://example.org/tic-absa/comment/5acce0d2ec4a89f42b001444,interaccion,negative
http://example.org/tic-absa/comment/5acce23bec4a89ecb6001469,docente,neutral
http://example.org/tic-absa/comment/5acce393ec4a89f42b001449,interaccion,neutral
http://example.org/tic-absa/comment/5acce6a8ec4a896487001721,contenido,neutral
http://example.org/tic-absa/comment/5acce6eaec4a89af1700169e,docente,neutral
http://example.org/tic-absa/comment/5acce767ec4a89f42b00144f,docente,positive
http://example.org/tic-absa/comment/5accf134ec4a89af170016ac,interaccion,neutral
http://example.org/tic-absa/comment/5accf196ec4a89af170016af,interaccion,neutral
http://example.org/tic-absa/comment/5accf281ec4a89ecb6001479,contenido,positive
http://example.org/tic-absa/comment/5accf281ec4a89ecb6001479,docente,positive
http://example.org/tic-absa/comment/5accf2beec4a89f42b00145f,contenido,neutral
http://example.org/tic-absa/comment/5accf360ec4a89ecb600147d,contenido,neutral
http://example.org/tic-absa/comment/5accf75cec4a89f42b001463,docente,neutral
http://example.org/tic-absa/comment/5accfed7ec4a89f42b00146c,docente,neutral
http://example.org/tic-absa/comment/5accfeffec4a89af170016bf,contenido,neutral
http://example.org/tic-absa/comment/5accffbbec4a89648700173b,interaccion,neutral
http://example.org/tic-absa/comment/5accffbbec4a89648700173b,plataforma,neutral
http://example.org/tic-absa/comment/5acd003bec4a89f42b001470,docente,neutral
http://example.org/tic-absa/comment/5acd02c3ec4a89af170016c9,evaluacion,neutral
http://example.org/tic-absa/comment/5acd0599ec4a89af170016cb,contenido,neutral
http://example.org/tic-absa/comment/5acd0959ec4a89f42b001476,docente,neutral
http://example.org/tic-absa/comment/5acd10a0ec4a89f42b00147c,docente,neutral
http://example.org/tic-absa/comment/5acd112eec4a89af170016d2,docente,neutral
http://example.org/tic-absa/comment/5acd14a5ec4a89ecb6001493,docente,neutral
http://example.org/tic-absa/comment/5acd1528ec4a89648700174a,docente,neutral
http://example.org/tic-absa/comment/5acd18dfec4a89af170016e2,docente,neutral
http://example.org/tic-absa/comment/5acd18dfec4a89af170016e2,interaccion,neutral
http://example.org/tic-absa/comment/5acd19c2ec4a89f42b001488,docente,neutral
http://example.org/tic-absa/comment/5acd19c2ec4a89f42b001488,plataforma,neutral
http://example.org/tic-absa/comment/5acd1a83ec4a89648700174c,interaccion,neutral
http://example.org/tic-absa/comment/5acd1afeec4a89af170016e4,interaccion,neutral
http://example.org/tic-absa/comment/5acd1b28ec4a89648700174d,plataforma,neutral
http://example.org/tic-absa/comment/5acd1b53ec4a89f42b00148b,contenido,neutral
http://example.org/tic-absa/comment/5acd1b53ec4a89f42b00148b,docente,neutral
http://example.org/tic-absa/comment/5acd1c3bec4a896487001750,docente,positive
http://example.org/tic-absa/comment/5acd1e8aec4a89f42b00148e,docente,neutral
http://example.org/tic-absa/comment/5acd21d6ec4a89ecb600149e,docente,neutral
http://example.org/tic-absa/comment/5acd2416ec4a89ecb60014a2,contenido,neutral
http://example.org/tic-absa/comment/5acd2416ec4a89ecb60014a2,docente,neutral
http://example.org/tic-absa/comment/5acd25b1ec4a89648700175e,contenido,negative
http://example.org/tic-absa/comment/5acd260dec4a89af170016f0,docente,neutral
http://example.org/tic-absa/comment/5acd2817ec4a896487001761,docente,neutral
http://example.org/tic-absa/comment/5acd2825ec4a89f42b001499,contenido,neutral
http://example.org/tic-absa/comment/5acd29f4ec4a89af170016f6,docente,neutral
http://example.org/tic-absa/comment/5acd2d2dec4a89af170016fb,docente,neutral
http://example.org/tic-absa/comment/5acd2e07ec4a89ecb60014ad,docente,neutral
http://example.org/tic-absa/comment/5acd2e3cec4a89f42b0014a4,docente,neutral
http://example.org/tic-absa/comment/5acd2e9dec4a89f42b0014a6,docente,neutral
http://example.org/tic-absa/comment/5acd2ee6ec4a89af17001700,docente,neutral
http://example.org/tic-absa/comment/5acd2eedec4a89ecb60014b2,evaluacion,neutral
http://example.org/tic-absa/comment/5acd2f13ec4a89ecb60014b5,interaccion,neutral
http://example.org/tic-absa/comment/5acd2f99ec4a89f42b0014a8,docente,neutral
http://example.org/tic-absa/comment/5acd3217ec4a89ecb60014ba,docente,neutral
http://example.org/tic-absa/comment/5acd353cec4a896487001772,docente,neutral
http://example.org/tic-absa/comment/5acd3593ec4a896487001776,contenido,neutral
http://example.org/tic-absa/comment/5acd35f1ec4a89ecb60014c3,contenido,neutral
http://example.org/tic-absa/comment/5acd362dec4a89ecb60014c4,interaccion,neutral
http://example.org/tic-absa/comment/5acd367aec4a89af1700170a,contenido,positive
http://example.org/tic-absa/comment/5acd367aec4a89af1700170a,docente,positive
http://example.org/tic-absa/comment/5acd3772ec4a89af1700170c,contenido,neutral
http://example.org/tic-absa/comment/5acd37c5ec4a89f42b0014b5,docente,neutral
http://example.org/tic-absa/comment/5acd39bcec4a89648700177f,contenido,neutral
http://example.org/tic-absa/comment/5acd39efec4a896487001780,plataforma,neutral
http://example.org/tic-absa/comment/5acd3f78ec4a89f42b0014be,interaccion,negative
http://example.org/tic-absa/comment/5acd3f78ec4a89f42b0014be,plataforma,negative
http://example.org/tic-absa/comment/5acd4096ec4a896487001789,docente,neutral
http://example.org/tic-absa/comment/5acd419cec4a89ecb60014d0,docente,neutral
http://example.org/tic-absa/comment/5acd41a4ec4a89ecb60014d1,docente,neutral
http://example.org/tic-absa/comment/5acd45f8ec4a89648700178c,interaccion,neutral
http://example.org/tic-absa/comment/5acd4694ec4a89f42b0014c6,docente,neutral
http://example.org/tic-absa/comment/5acd47ccec4a89ecb60014d8,plataforma,neutral
http://example.org/tic-absa/comment/5acd50ddec4a89af17001725,docente,neutral
http://example.org/tic-absa/comment/5acd51c6ec4a896487001794,contenido,neutral
http://example.org/tic-absa/comment/5acd5266ec4a89ecb60014e6,plataforma,neutral
http://example.org/tic-absa/comment/5acd529fec4a89f42b0014cf,contenido,neutral
http://example.org/tic-absa/comment/5acd529fec4a89f42b0014cf,docente,neutral
http://example.org/tic-absa/comment/5acd5658ec4a89af1700172b,contenido,neutral
http://example.org/tic-absa/comment/5acd5658ec4a89af1700172b,docente,neutral
http://example.org/tic-absa/comment/5acd56d1ec4a89f42b0014d4,contenido,neutral
http://example.org/tic-absa/comment/5acd56d1ec4a89f42b0014d4,docente,neutral
http://example.org/tic-absa/comment/5acd58feec4a89648700179b,docente,neutral
http://example.org/tic-absa/comment/5acd5e25ec4a89af17001736,contenido,neutral
http://example.org/tic-absa/comment/5acd5e25ec4a89af17001736,docente,neutral
http://example.org/tic-absa/comment/5acd5e2eec4a8964870017a6,contenido,neutral
http://example.org/tic-absa/comment/5acd6398ec4a89af1700173c,contenido,neutral
http://example.org/tic-absa/comment/5acd68c3ec4a8964870017b8,docente,neutral
http://example.org/tic-absa/comment/5acd68f3ec4a89ecb60014fe,docente,neutral
http://example.org/tic-absa/comment/5acd691aec4a89af1700173f,docente,neutral
http://example.org/tic-absa/comment/5acd6933ec4a89af17001740,contenido,neutral
http://example.org/tic-absa/comment/5acd6933ec4a89af17001740,interaccion,neutral
http://example.org/tic-absa/comment/5acd6933ec4a89af17001740,plataforma,neutral
http://example.org/tic-absa/comment/5acd6d78ec4a8964870017c3,docente,neutral
http://example.org/tic-absa/comment/5acd6e32ec4a89af17001748,interaccion,neutral
http://example.org/tic-absa/comment/5acd6ecaec4a89ecb6001506,docente,neutral
http://example.org/tic-absa/comment/5acd6ef9ec4a89af1700174b,docente,neutral
http://example.org/tic-absa/comment/5acd6fa2ec4a89ecb6001507,contenido,neutral
http://example.org/tic-absa/comment/5acd6fa2ec4a89ecb6001507,docente,neutral
http://example.org/tic-absa/comment/5acd72daec4a89f42b0014f8,contenido,neutral
http://example.org/tic-absa/comment/5acd7403ec4a8964870017ce,contenido,neutral
http://example.org/tic-absa/comment/5acd74b2ec4a8964870017d0,docente,neutral
http://example.org/tic-absa/comment/5acd78cdec4a89f42b001504,docente,neutral
http://example.org/tic-absa/comment/5acd78cdec4a89f42b001504,interaccion,neutral
http://example.org/tic-absa/comment/5acd791bec4a89ecb600150f,contenido,neutral
http://example.org/tic-absa/comment/5acd791bec4a89ecb600150f,docente,neutral
http://example.org/tic-absa/comment/5acd7a2fec4a89f42b001509,docente,neutral
http://example.org/tic-absa/comment/5acd7ba5ec4a89f42b00150e,evaluacion,neutral
http://example.org/tic-absa/comment/5acd7c89ec4a89ecb6001512,contenido,neutral
http://example.org/tic-absa/comment/5acd7c89ec4a89ecb6001512,docente,neutral
http://example.org/tic-absa/comment/5acd7cf1ec4a89af1700175a,plataforma,neutral
http://example.org/tic-absa/comment/5acd8541ec4a8964870017e8,docente,neutral
http://example.org/tic-absa/comment/5acd8664ec4a89f42b001521,contenido,neutral
http://example.org/tic-absa/comment/5acd896dec4a89ecb6001523,docente,neutral
http://example.org/tic-absa/comment/5acd89e6ec4a89af1700176b,contenido,neutral
http://example.org/tic-absa/comment/5acd89e6ec4a89af1700176b,interaccion,neutral
http://example.org/tic-absa/comment/5acd8a88ec4a89af1700176c,contenido,neutral
http://example.org/tic-absa/comment/5acd8a88ec4a89af1700176c,docente,neutral
http://example.org/tic-absa/comment/5acd8ef3ec4a89ecb6001524,docente,neutral
http://example.org/tic-absa/comment/5acd9196ec4a89af17001776,docente,neutral
http://example.org/tic-absa/comment/5acd950dec4a8964870017f8,evaluacion,neutral
http://example.org/tic-absa/comment/5acd986eec4a89af1700177f,docente,neutral
http://example.org/tic-absa/comment/5acda8f0ec4a89ecb6001539,interaccion,neutral
http://example.org/tic-absa/comment/5acdb651ec4a89f42b00153b,contenido,neutral
http://example.org/tic-absa/comment/5acdb704ec4a89f42b00153d,evaluacion,neutral
http://example.org/tic-absa/comment/5acdba1eec4a89af17001789,plataforma,negative
http://example.org/tic-absa/comment/5acdbaafec4a89f42b001541,docente,neutral
http://example.org/tic-absa/comment/5acdc55cec4a89ecb600153b,docente,neutral
http://example.org/tic-absa/comment/5acdcb32ec4a89f42b001542,docente,neutral
http://example.org/tic-absa/comment/5acddaacec4a89af1700178c,interaccion,neutral
http://example.org/tic-absa/comment/5acde474ec4a89648700180f,docente,neutral
http://example.org/tic-absa/comment/5acdffbbec4a896487001814,contenido,neutral
http://example.org/tic-absa/comment/5acdffbbec4a896487001814,docente,neutral
http://example.org/tic-absa/comment/5ace0431ec4a89f42b001548,docente,neutral
http://example.org/tic-absa/comment/5ace053fec4a89648700181d,docente,neutral
http://example.org/tic-absa/comment/5ace060eec4a89648700181e,contenido,neutral
http://example.org/tic-absa/comment/5ace0c88ec4a896487001829,docente,neutral
http://example.org/tic-absa/comment/5ace10b1ec4a89f42b001551,docente,neutral
http://example.org/tic-absa/comment/5ace1354ec4a896487001830,contenido,neutral
http://example.org/tic-absa/comment/5ace1612ec4a896487001835,docente,neutral
http://example.org/tic-absa/comment/5ace1ff7ec4a89ecb600154f,docente,neutral
http://example.org/tic-absa/comment/5ace25b8ec4a89f42b001562,contenido,neutral
http://example.org/tic-absa/comment/5ace260bec4a89ecb6001555,contenido,neutral
http://example.org/tic-absa/comment/5ace260bec4a89ecb6001555,docente,neutral
http://example.org/tic-absa/comment/5ace2688ec4a89ecb6001556,docente,neutral
http://example.org/tic-absa/comment/5ace26d9ec4a89af170017ab,contenido,neutral
http://example.org/tic-absa/comment/5ace26d9ec4a89af170017ab,docente,neutral
http://example.org/tic-absa/comment/5ace2726ec4a89f42b001564,docente,neutral
http://example.org/tic-absa/comment/5ace2794ec4a89ecb6001558,contenido,neutral
http://example.org/tic-absa/comment/5ace2892ec4a89f42b001565,docente,neutral
http://example.org/tic-absa/comment/5ace28a9ec4a89ecb6001559,contenido,neutral
http://example.org/tic-absa/comment/5ace2bc4ec4a89af170017b0,docente,neutral
http://example.org/tic-absa/comment/5ace2bd0ec4a89ecb600155b,docente,neutral
http://example.org/tic-absa/comment/5ace2dafec4a89ecb600155e,docente,neutral
http://example.org/tic-absa/comment/5ace2fd2ec4a89ecb600155f,docente,neutral
http://example.org/tic-absa/comment/5ace336bec4a89af170017b7,docente,neutral
http://example.org/tic-absa/comment/5ace34beec4a896487001847,docente,neutral
http://example.org/tic-absa/comment/5ace34c6ec4a89f42b00156b,contenido,neutral
http://example.org/tic-absa/comment/5ace35ebec4a89648700184a,docente,neutral
http://example.org/tic-absa/comment/5ace37deec4a89f42b001571,docente,neutral
http://example.org/tic-absa/comment/5ace3ca2ec4a89af170017c3,contenido,neutral
http://example.org/tic-absa/comment/5ace3ca2ec4a89af170017c3,docente,neutral
http://example.org/tic-absa/comment/5ace3d4fec4a89f42b001575,contenido,neutral
http://example.org/tic-absa/comment/5ace3d4fec4a89f42b001575,plataforma,neutral
http://example.org/tic-absa/comment/5ace3d97ec4a89ecb6001567,docente,neutral
http://example.org/tic-absa/comment/5ace3f42ec4a89f42b001577,docente,neutral
http://example.org/tic-absa/comment/5ace3f5dec4a89f42b001578,contenido,neutral
http://example.org/tic-absa/comment/5ace3fa3ec4a896487001858,docente,neutral
http://example.org/tic-absa/comment/5ace40a9ec4a89648700185a,contenido,neutral
http://example.org/tic-absa/comment/5ace40eeec4a89f42b00157d,docente,neutral
http://example.org/tic-absa/comment/5ace4117ec4a89648700185b,contenido,neutral
http://example.org/tic-absa/comment/5ace4117ec4a89648700185b,docente,neutral
http://example.org/tic-absa/comment/5ace41adec4a89af170017cc,docente,neutral
http://example.org/tic-absa/comment/5ace41adec4a89af170017cc,evaluacion,neutral
http://example.org/tic-absa/comment/5ace46e8ec4a89f42b001587,interaccion,neutral
http://example.org/tic-absa/comment/5ace4741ec4a896487001862,docente,positive
http://example.org/tic-absa/comment/5ace493eec4a89ecb6001573,plataforma,neutral
http://example.org/tic-absa/comment/5ace4e4bec4a89af170017dc,contenido,neutral
http://example.org/tic-absa/comment/5ace50b1ec4a89f42b001594,docente,neutral
http://example.org/tic-absa/comment/5ace535fec4a89ecb6001579,plataforma,neutral
http://example.org/tic-absa/comment/5ace60f4ec4a89af170017e5,interaccion,neutral
http://example.org/tic-absa/comment/5ace6143ec4a89f42b00159d,interaccion,neutral
http://example.org/tic-absa/comment/5ace685aec4a89ecb6001586,docente,neutral
http://example.org/tic-absa/comment/5ace6e3aec4a89ecb600158c,contenido,neutral
http://example.org/tic-absa/comment/5ace72e2ec4a89f42b0015a9,contenido,neutral
http://example.org/tic-absa/comment/5ace732bec4a896487001882,docente,positive
http://example.org/tic-absa/comment/5ace744cec4a896487001884,docente,neutral
http://example.org/tic-absa/comment/5ace7647ec4a89af170017fc,contenido,neutral
http://example.org/tic-absa/comment/5ace76aeec4a89f42b0015ab,docente,neutral
http://example.org/tic-absa/comment/5ace7a05ec4a89f42b0015ad,docente,neutral
http://example.org/tic-absa/comment/5ace7c4eec4a89ecb600159a,plataforma,neutral
http://example.org/tic-absa/comment/5ace818eec4a89ecb60015a3,docente,neutral
http://example.org/tic-absa/comment/5ace818eec4a89ecb60015a3,plataforma,neutral
http://example.org/tic-absa/comment/5ace81d8ec4a896487001892,contenido,neutral
http://example.org/tic-absa/comment/5ace8c95ec4a89af17001806,docente,neutral
http://example.org/tic-absa/comment/5ace8cd8ec4a89ecb60015af,docente,neutral
http://example.org/tic-absa/comment/5ace8ed5ec4a89af17001809,contenido,neutral
http://example.org/tic-absa/comment/5ace8f82ec4a8964870018a4,docente,neutral
http://example.org/tic-absa/comment/5ace93a4ec4a89f42b0015be,evaluacion,neutral
http://example.org/tic-absa/comment/5ace93ddec4a89af1700180f,contenido,neutral
http://example.org/tic-absa/comment/5ace93ddec4a89af1700180f,docente,neutral
http://example.org/tic-absa/comment/5ace93ddec4a89af1700180f,plataforma,neutral
http://example.org/tic-absa/comment/5ace9444ec4a89af17001810,docente,neutral
http://example.org/tic-absa/comment/5ace9517ec4a89ecb60015b5,contenido,neutral
http://example.org/tic-absa/comment/5ace9517ec4a89ecb60015b5,docente,neutral
http://example.org/tic-absa/comment/5ace96bcec4a8964870018aa,contenido,neutral
http://example.org/tic-absa/comment/5ace96bcec4a8964870018aa,evaluacion,neutral
http://example.org/tic-absa/comment/5ace9739ec4a89f42b0015c3,docente,neutral
http://example.org/tic-absa/comment/5ace9cb7ec4a89ecb60015bf,docente,neutral
http://example.org/tic-absa/comment/5ace9e1aec4a8964870018b0,docente,neutral
http://example.org/tic-absa/comment/5ace9fbaec4a89af1700181d,docente,neutral
http://example.org/tic-absa/comment/5acea13eec4a89af1700181f,contenido,negative
http://example.org/tic-absa/comment/5acea275ec4a89f42b0015cc,contenido,neutral
http://example.org/tic-absa/comment/5acea3ebec4a89f42b0015ce,contenido,neutral
http://example.org/tic-absa/comment/5acea839ec4a89f42b0015d2,contenido,neutral
http://example.org/tic-absa/comment/5aceaa1fec4a8964870018bb,contenido,neutral
http://example.org/tic-absa/comment/5aceb2aaec4a89f42b0015dc,contenido,neutral
http://example.org/tic-absa/comment/5aceb301ec4a8964870018c3,docente,neutral
http://example.org/tic-absa/comment/5aceb9eeec4a8964870018c7,docente,neutral
http://example.org/tic-absa/comment/5acebc56ec4a89ecb60015d3,docente,neutral
http://example.org/tic-absa/comment/5acebcceec4a8964870018cd,contenido,neutral
http://example.org/tic-absa/comment/5acebe63ec4a89f42b0015ea,contenido,neutral
http://example.org/tic-absa/comment/5acebe63ec4a89f42b0015ea,docente,neutral
http://example.org/tic-absa/comment/5acebe9fec4a89af17001835,contenido,neutral
http://example.org/tic-absa/comment/5acebe9fec4a89af17001835,docente,neutral
http://example.org/tic-absa/comment/5acec0b7ec4a89f42b0015eb,docente,neutral
http://example.org/tic-absa/comment/5acec0eeec4a8964870018d0,contenido,neutral
http://example.org/tic-absa/comment/5acec4b1ec4a8964870018d8,docente,neutral
http://example.org/tic-absa/comment/5acec50fec4a8964870018da,contenido,neutral
http://example.org/tic-absa/comment/5acec532ec4a89ecb60015dd,docente,neutral
http://example.org/tic-absa/comment/5acec5ffec4a8964870018db,contenido,neutral
http://example.org/tic-absa/comment/5acec91aec4a89f42b0015f6,contenido,neutral
http://example.org/tic-absa/comment/5acecb84ec4a89af1700183e,contenido,neutral
http://example.org/tic-absa/comment/5acecb8dec4a89ecb60015e2,contenido,neutral
http://example.org/tic-absa/comment/5acecb8dec4a89ecb60015e2,docente,neutral
http://example.org/tic-absa/comment/5aceccd5ec4a8964870018e3,contenido,neutral
http://example.org/tic-absa/comment/5aceccd5ec4a8964870018e3,docente,neutral
http://example.org/tic-absa/comment/5acecd6dec4a89af17001842,contenido,neutral
http://example.org/tic-absa/comment/5aced237ec4a89ecb60015ea,docente,neutral
http://example.org/tic-absa/comment/5aced2c7ec4a8964870018ea,docente,neutral
http://example.org/tic-absa/comment/5aced344ec4a89f42b001602,plataforma,neutral
http://example.org/tic-absa/comment/5aced3d6ec4a89af1700184e,interaccion,neutral
http://example.org/tic-absa/comment/5aced4eaec4a89f42b001604,docente,neutral
http://example.org/tic-absa/comment/5aced579ec4a8964870018f3,contenido,neutral
http://example.org/tic-absa/comment/5aced8b8ec4a8964870018f6,contenido,neutral
http://example.org/tic-absa/comment/5acedd76ec4a89ecb60015f4,interaccion,neutral
http://example.org/tic-absa/comment/5acee69eec4a89ecb60015f6,docente,neutral
http://example.org/tic-absa/comment/5aceea10ec4a89af1700185e,docente,neutral
http://example.org/tic-absa/comment/5aceed90ec4a89af17001860,interaccion,neutral
http://example.org/tic-absa/comment/5acf0559ec4a89af17001866,docente,neutral
